id,text
1244402328947404800,": I survived coronavirus. Spent nearly weeks indoors + in quarantine as my body fought it off. Yesterday, I took my first…"
1244402328838516736,"There's publicly urging people to social distance, take all necessary precautions to help fight the spread of…"
1244402329014751233,imma go on a seojoon lockdown
1244402328901476352,": Prayers for John Prine,a National Treasure,Hospitalized in Critical Condition with Covid-19"
1244402329115377664,": Adding some spice to your lunch may be nice and tasty, but it won’t burn out the new . Don't spread rumors. The f…"
1244402328574267393,: These lovely pictures are helping brighten spirits around the country //
1244402329165557761,: Thank you! This inspired us to do the math and donate the same percentage of our wealth. My husband and I are do…
1244402329228439557,": Here is the biggest problem I have with the Coronavirus... I don't trust doctors. As far as I can tell, the entire planet…"
1244402329111203846,": Sen. Kennedy: Congress tried to hide 'spending porn on pet projects' in stimulus bill, but Americans noticed ⁦…"
1244402329182445568,"Send all the love to John Prine, who is in critical condition with Covid-19. Please Don't Bury Me…"
1244402329299742720,: We have colleagues who have died.
1244402329367072768,": CORONAVIRUS RESTRICTION: FCTA ENFORCEMENT TEAM ARRESTS PASTOR, CLOSES CHURCHES, MEGA PHARMACY The Enforcement of the…"
1244402329459269632,Man oh man. This is real bad
1244402329379618819,": Sony will slow down PlayStation downloads in Europe, but says multiplayer will remain “robust”"
1244402329379655681,": One of today's major updates: On Friday, authorized a new Coronavirus test that delivers results in as little as fi…"
1244402329333329920,The truth is that Trump didn’t take the coronavirus seriously and gave away critical U…
1244402329501290496,": The conspiracy theories were already there but, yes, this fueled it more. I think most conspiracy theorists have a very se…"
1244402332764381184,: “President Trump is a ratings hit. Since reviving the daily White House briefing Mr. Trump and his coronavirus updates…
1244402332793622528,": My mother and I tested positive for COVID-19 (Coronavirus) last week, and I want to tell you all about my symptoms. I will tell…"
1244402332474974209,: Why is the Director-General of the World Health Organization on the phone to Lady Gaga?
1244402332575678465,: Update: client being led away from sobbing family in this picture is still in Pike and now on lockdown hours of the…
1244402332806402049,": BREAKING: Trump Claims He Just Heard Today—for the First Time—That Coronavirus Could Kill Million; in Fact, CDC Said…"
1244402332953120770,": One of today's major updates: On Friday, authorized a new Coronavirus test that delivers results in as little as fi…"
1244402332781219840,: What's worse than hoarding? Exactly what we said! Trump implies that Deep State [De Blasio &amp; Cuomo] are actively fulfill…
1244402332860846080,: Fox is right to be concerned. Very concerned. This could be a legal bloodbath. Discovery will undoubtedly show that its per…
1244402333141827587,: I’m so sad to learn that Joe Diffie has passed away due to complications from the Coronavirus. Joe was a good friend and t…
1244402333104197632,": The number one killer in America is Heart disease. ,002 people a day. Did you know that if you die from heart disease…"
1244402333095727105,"Flu can take you on a ride with as few as three particles. We don’t know the number for COVID19 yet,…"
1244402333166919680,President Trump is extending the voluntary national shutdown for a month as coronavirus pandemic spreads in US.
1244402333250813952,": We were *just* singing on just a few short days ago, in celebration of all the gifts he's given…"
1244402333041274881,": YES, c'mon Italy! 🇮🇹 We now have ONE WEEK of case growth below %. % is the lowest daily increase so far. …"
1244402333095780353,: My new blog: What’s the first thing you will do when your world opens up again? …
1244402333200629761,": While some choose to criticize, I know , , and all of the members of the corona virus task force are wo…"
1244402333229989893,Coronavirus: Persecution of “Heroes” against Covid-19 in India
1244402333330571270,: God bless the frontline workers selflessly serving their communities during the crisis. Thank you to the health…
1244402333271773184,this account sounds like bad news. possibly a russian bot
1244402333137735681,: Update: client being led away from sobbing family in this picture is still in Pike and now on lockdown hours of the…
1244402333305442305,: How many time will I RT this? Never give up.
1244402333225811969,": They is absolutely ntn wrong in eating dog meat. People eat goat, chicken, cow, name them, so wtf is wrong with eating d…"
1244402333620097024,": Most coronavirus cases. US: ,697 Italy: ,472 China: ,439 Spain: ,797 Germany: ,137 France: ,611 Iran: ,…"
1244402333091606529,": It’s even worse. We KNOW China is lying. On /1, China had ,026 reported cases. On /28, it had ,439. Does anyone believe…"
1244402333506650113,"The man is deranged. An egotist who cares not. A dealer; Not a leader. His self-obsession is killing nurses, doctor…"
1244402333720530944,: % of ALL coronavirus cases in the U.S. come from NYC metro. A NYC quarantine sounds like a good idea...even if the govern…
1244402333565542400,"Whether this is accurate or not, this photo is a very sobering thought. A Nurse Shared A Harrowin…"
1244402333766823940,The same guy who sold stock before coronavirus!
1244402334022557697,": The number one killer in America is Heart disease. ,002 people a day. Did you know that if you die from heart disease…"
1244402333871734791,: During this Coronavirus shutdown. Use your own common sense and don’t rely on others to have any at all.
1244402336933371904,This lockdown got me doing things I would have never done. Created a podcast with some dope friends I love those ladies!!
1244402336908193792,Maybe even later than mid May.
1244402336971264004,: Pakistan's Ex-Ambassador to UN Abdullah Hussain Haroon: was made in UK's Pirbright Institute with funding fr…
1244402336832851975,What a fudging twat! 🤬
1244402337097154560,: Yet more proof that viruses are sexist and patriarchal.
1244402337080213504,: Florida is at risk of becoming major epicenter of epidemic spread of in the coming weeks. Miami appears to be…
1244402337105485824,": Trump: ""How can I win the war against the Coronavirus pandemic - which I knew was coming a long time ago - if medical…"
1244402337218801667,"coronavirus death rate in boston is .009% cuz our doctors and nurses are absolute beasts, love to see it"
1244402337315086336,": The social distancing deadlines, which SHOULD be extended, don't recommend a national shutdown and ""stay at home"" for everyo…"
1244402337340416000,: Breaking: Trump says social distancing guidelines will remain until April . Peak in deaths could come in weeks. ht…
1244402337147428871,I have been sending my Acc days&amp; I nehver see anything oo 🥺🥺🥺 &amp; I have never win a giveaway please cons…
1244402337411739655,"I miss my friends, fuck you corona"
1244402337394954241,": When Millions of people are NOT DEAD from Coronavirus, I want a handwritten apology from every Covid-19 Fan Boy who treated…"
1244402337507987456,: Thanks to for passing me the microphone &amp; letting me ask my second question. I asked: Which health professionals…
1244402337378185219,: Lockdown could last until June?
1244402337612886018,: Why is the so reluctant to say anything that upsets China....?
1244402337600409600,": From the very beginning, President took swift, decisive action on Coronavirus—and won't stop until we defe…"
1244402337587908615,: Last night we told you how Dr. Jared Burks has been living apart from his wife Alyssa and their son Zeke in Northeast Ark…
1244402337805824000,": After lockdown, we deserve... a new government."
1244402337738682368,: The idea that journalists are cheering on the coronavirus pandemic is extremely stupid. Our industry is about to get devasta…
1244402337889824768,: Judge says government must justify holding migrant children as coronavirus spreads via
1244402338007265280,: Me When I Hear Lockdown🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
1244402337961119744,": people complaining about another days on lockdown, well maybe you should STAY THE FUCK INSIDE THEN LIKE YOU’RE SUPPOSED TO"
1244402337847934977,: What's worse than hoarding? Exactly what we said! Trump implies that Deep State [De Blasio &amp; Cuomo] are actively fulfill…
1244402337952735234,: if you’re being mized during this lockdown then unfortunately you’re not the one
1244402338103787520,: What every single CEO should be doing now:
1244402338149871617,": While some choose to criticize, I know , , and all of the members of the corona virus task force are wo…"
1244402338254786560,": March : ""The government's reported 'herd immunity' strategy to contain coronavirus could kill over million pe…"
1244402338263162880,: This is my uncle. He’s today but he’s very sad he can’t see his friends due to the lockdown. Can anyone give him a retw…
1244402338279849985,": A white girl, in a Chinese Qipao dress, with bat wings, cosplaying Coronavirus. With captions about people dying. Ho…"
1244402338414112768,: I don't know if you guys paid attention to what happened this month with all the Corona talk but the U.S. got rid of its…
1244402338212859922,Hmmm this is getting really serious ooo
1244402341270433797,": Agbo + Sanitizer + Anointing oil + Holy communion + Psalms , , , , , , and ... Inside one cup. Corona vi…"
1244402341178159105,: There's something worse than in Palestine. Good night
1244402341266276352,: Ima hug tf outta my barber when I see him after this lockdown...
1244402341278818304,": YOU CANNOT, I repeat YOU CANNOT get coronavirus from your pets. People are dumping their animals at shelters out of ignora…"
1244402339923910657,Support by signing “Why You Must Act Now” and I’ll deliver a copy to your officials too:…
1244402341291405313,": Can someone remind me what Pelosi &amp; Dems were focused on when the Coronavirus pandemic began? Oh that's right, % of…"
1244402341438263296,: Thank God Trump is our President during the Coronavirus crisis🦠 And God Bless President Trump for having our backs during t…
1244402341488574465,: Democrats took advantage of the pandemic to fund their pet projects and thought the American people wouldn…
1244402341568225285,Everyone knows he's a liar. His lies are outpacing the number of Coronavirus cases.
1244402341484388352,: Coronavirus is already all over the country. We…
1244402341559885825,: JUST LIKE WE SUSPECTED: Researchers are NOW admitting that wearing masks is MORE effective at stopping the virus than jus…
1244402341593452544,: Ima hug tf outta my barber when I see him after this lockdown...
1244402341601738754,": UPDATE: At a coronavirus task force briefing on Sunday, President Trump announced the social distancing guidelines aimed…"
1244402341505372160,: People all of us dey owe money?
1244402341723484165,So that was the longest week of all time
1244402341538934784,": NO CHECKS ON FLIGHTS “Dozens of daily services touch down at Heathrow from virus hotspots, including Spain, Italy and C…"
1244402341857689600,: *Another days of lockdown* Me:
1244402341798912004,: Florida residents pack into megachurch after pastor promises he can cure coronavirus
1244402341840744449,": BREAKING: Via an emergency directive, on Sunday announced a statewide eviction moratorium. “This is not the time…"
1244402341786210304,: It's hard to read this story and not conclude one thing: The Trump Administration failed the American people.
1244402341740249090,Why arent these hospitals complaining to Gov. Cuomo who is stockpiling ventilators in New Jersey for WHAT HE wants…
1244402341748576263,The Virus Has Come to a Place With No Escape via
1244402341798907905,": New Orleans EMS official Emily Nichols on Feb. th, a week before Mardi Gras: “There is no concern at this time for coron…"
1244402341861830656,: Why did the US Gov’t donate nearly tons of medical equipment to China in February when the White House was warned the pandem…
1244402341840850944,: It's hard to read this story and not conclude one thing: The Trump Administration failed the American people.
1244402342021103618,": ""The US response will be studied for generations as a disastrous, failed effort. What's happened in Washington has been a…"
1244402341932986368,German state financial minister kills himself over coronavirus 'despair' via
1244402341702447111,": Remember, the chinese military school in Wuhan issued a “Lockdown Notice” on Jan nd, . This lockdown was issued a FULL…"
1244402341987655681,: Spotted Malabar civet... A critically endangered mammal not seen until resurfaces for the first time in India durin…
1244402341819940865,"May Allah protect all human being from Coronavirus and those they are ill , give them shifa e kamila . May Allah g…"
1244402342126063621,": ""...I've been talking to Fox insiders over the last few days, there's a real concern inside the network that their early…"
1244402342151303168,: and y’all need to switch to pick up only. Store parking lots are full and most things people are buyi…
1244402345313742849,: China just shut down movie theaters nationwide *after* reopening them. Sound to you like they have pandemic under contr…
1244402345393389576,: Today. I told a year old that he needs intubation. He was scared. Couldn’t breathe. I told the wife of a year…
1244402345242439682,: Me when I found out the Victorious cast was supposed to have a year reunion but it was cancelled because of this Co…
1244402345389232129,: JUST LIKE WE SUSPECTED: Researchers are NOW admitting that wearing masks is MORE effective at stopping the virus than jus…
1244402345536106504,: Not a single network exec I spoke to for this story is trying to use language in their rights contracts to avoid paying leag…
1244402345301217283,": Give it a couple of weeks, the dinasours are making a comeback."
1244402345766801410,: Are Polls rigged? There is a poll that says % of the people approve of trump's handling of the corona-virus. Let's se…
1244402345699614720,: Any network airing these corona campaign rallies live will have blood on their hands. It's worse than airing his ral…
1244402345678704641,": WHO: Jan : “No clear evidence of human-to-human transmission of coronavirus"" Feb : ""Masks don't necessarily protect…"
1244402345787695109,: Lockdown could last until June?
1244402345951113216,": “In Italy, authorities...conceded that their coronavirus death toll did not include those who had died at home or in nursin…"
1244402345972137985,: Adani Foundation Gave Crore to to fight against . Kotak Mahindra = Crore. Jindal Foundation…
1244402345938690051,": As the Coronavirus Hit, Jared Kushner’s Company Told Renters to Take Action to Pay “ASAP”"
1244402345980710912,: What we can learn from Italy’s response to • We have to get over our pre-existing biases • We can’t take half…
1244402345925992448,"Americans are dying, thanks to the LYING President!"
1244402346278490113,": is worse than the flu, but it ain't the plague. The panic is worse than the pandemic. Massive loss in quality…"
1244402346165039109,": Because that’s literally your job, genius. Brought to you by the same people who scream Trump is a fascist."
1244402346014187520,How is impacting you? Take the survey and help provide insights to of the …
1244402346278281216,: Because millions will get tested. Duhhhhhhhhhhh
1244402346236489729,: God bless the private sector.
1244402346479796224,": I survived coronavirus. Spent nearly weeks indoors + in quarantine as my body fought it off. Yesterday, I took my first…"
1244402346395947011,: Ground zero!
1244402346559496192,": CNN's tries to play a ""gotcha game"" with President and doesn't succeed! He is then forced to re…"
1244402346538434560,: LIVE: Press Briefing with Coronavirus Task Force
1244402346626613248,: Only in Texas: Indicted Attorney General fights release of indicted inmates
1244402346571878400,": So this happened twice today, with and : Reporters read Trump quote back to him, Trump denies and attacks.…"
1244402346697854976,": residents estimate, based on calculations of cremations and urns now being returned to families, that between k-46k…"
1244402346693517312,: Donald Trump's day so far: - Brags about his press conference ratings - Berserk attack on Yamiche Alcindor - Accuses NYC…
1244402349512069121,: How dare you question me on my words? Trump clashes with reporter during coronavirus briefing: 'Be nice' | TheHill http…
1244402349705179143,": How is anybody surprised that we have another days of lockdown? We're trending towards months and months of this, and…"
1244402349617164290,: No. trending topic in America is on Twitter. Do you find ’s press confere…
1244402349742972934,: RIP: 's country music star and GRAMMY Award-winner Joe Diffie has died of complications from coronavirus.
1244402349801693186,: Economic-Stimulus Checks: The one-time cash distribution won’t boost economic output as similar programs in the past aimed t…
1244402349843636225,the problem: we don’t know how long will it last? and how far it can go?
1244402349843468289,: ANOTHER DAYS OF LOCKDOWN
1244402349952679938,": Stay safe, y'all"
1244402349931667458,: The first US death from the coronavirus was February . The th death was Thursday. The th death was today.
1244402349583609856,: It seems that drunk a$$ Nancy and the kids are already planning for the next impeachment hoax! Knowing they have no chanc…
1244402350082551808,: Do you think the WH coronavirus task force is working /7 and as hard as each can for the American people?
1244402349902266369,More Evidence China Is Lying; Number Of Urns More Than Double Reported Coronavirus Deaths | Zero Hedge
1244402349919043593,": The Corona doomsday cult refuses all questions about the flu because “IT’S NOT THE FLU, BRO!” We are simply asking you t…"
1244402350015512576,: People are complaining about another days of lockdown as if it it's not gonna be + days
1244402350095245312,": It’s been an interesting timeline since the beginning of , with the impeachment, followed by the emerging coronavirus…"
1244402350099509248,: Reminds me of my cousin’s WWJD bracelet. I don’t think Jesus would do this. of destr…
1244402350154043394,": More than K Americans have been infected w/ coronavirus &amp; more than ,300 have died. Dr. Fauci says U.S. will have “million…"
1244402350107877376,: Two weeks of staying at home- let’s keep it going so we can drive this infection back from our community. Staying apart wil…
1244402350040715264,: Trump’s faith adviser and White House employee Paula White is fundraising during the coronavirus pandemic
1244402350137192453,Please stop giving credit for mitigating the spread of .
1244402350107885570,: to extend the federal stay-at-home guidelines to April th. Prez says more details likely coming T…
1244402350225326083,": Hard to conjure anything more heinous than accusing nurses and doctors - who wake up every day and go back to work, knowin…"
1244402350258827270,: Even after this corona done I still don’t wanna be around you niggas str8 up
1244402350049165312,Please sign this for nurses &amp; healthcare workers like me! And share! Governor J​.​B. Pritzker: Hazard Pay for Ill…
1244402350271475721,Yet they took down their tweets about stopping travel at the beginning !!
1244402350191792128,: Here’s our new ad on Trump’s coronavirus failures. Let’s make it viral.
1244402350254632961,I shower twice daily.
1244402350426656768,": This lockdown affects all our residents. The only exemptions are healthcare related businesses; food processing, distribu…"
1244402350514716672,: Day of my lockdown “I wish I’d gone through with my idea of freezing greggs vegan steak bakes when I had the chance”
1244402350497792000,"These cleaners kill coronavirus: Lysol, Clorox, Purell products make EPA's disinfectants list"
1244402350598520840,: The first US death from the coronavirus was February . The th death was Thursday. The th death was today.
1244402350753828872,: Bored from the lockdown? Winning a Teardown Z Flip would probably spice things up... here's the rules: . Follow …
1244402350762188801,": Paul doesn’t understand that we have the highest confirmed cases because we have the most testing, the most accurate testi…"
1244402353761144833,: Anyone famous started raising money for the coronavirus victims yet? Where are all the over opinionated 'superstars'…
1244402353509457922,: Ps: some people are going from house to house in Abuja pretending to be NCDC officials asking to conduct corona virus test…
1244402353740054534,": As we enter an initial days lockdown announced by H.E President , I understand the uncertainty that a lot of y…"
1244402353584947202,": This is what you are to him, Americans. An audience. Not his constituents. Not the people who hired him. Not even hum…"
1244402353702342656,": An African with Coronavirus in ITALIA had been abandoned in the hospital corridor. The nurse tells him, and repeats to him s…"
1244402353891160064,: Pelosi is now hinting at doing another sham investigation into Trump about coronavirus once this is over. How about inst…
1244402353882701825,: The Emergency Field Hospital is being set up in the East Meadow of Central Park today. We hope to hav…
1244402353652084739,": This is the dumbest single legal take I’ve ever heard, and I am mediately thought this can’t possibly be real, but then…"
1244402353710739460,": What happened at Liberty University is what will happen if you ""open the economy up"" prematurely. People go out in publi…"
1244402353911939072,: It's all about him. What a piece of shit he is.
1244402354012729344,could also correlate with coronavirus data eerts on youtube
1244402354000023559,THIS ALL YOUR GUYS FAULT SELFISH ASS PEOPLE
1244402353975025665,Netflix and argue with your relatives during lockdown.
1244402354037895168,CNN Don Lemon MELTS DOWN after John Kaisich says Trump coronavirus address to nation was “fine” (3-11-20)
1244402354142797824,": CNN's tries to play a ""gotcha game"" with President and doesn't succeed! He is then forced to re…"
1244402354134364168,": Good grief, Marco. No one is happy about this. You’re a U.S. Senator. Focus on saving American lives."
1244402354205659136,: Every government is publicly tracking coronavirus deaths daily but there is not a single website that is counting all oth…
1244402353958158337,"The problem with this Denise, is that there are an overwhelming dem…"
1244402354050535426,I applaud the Police’s performance against outbreak of the Corona virus. In these situations the responsibilities o…
1244402354352320512,: Thanks to for passing me the microphone &amp; letting me ask my second question. I asked: Which health professionals…
1244402354218246144,"North Shore University Hospital doctor: Lots of patients ""FaceTiming and saying goodbye"" to loved ones bef…"
1244402354230833153,: The same people who wanted President Cyril Ramaphosa to lockdown SA are now the very same people who are saying Ntsiki…
1244402354239266823,: Many things in this country will change forever as a result of the pandemic. One of those is the morally bankrup…
1244402354398650369,": Dr. Fauci says coronavirus deaths in U.S. could top ,000"
1244402354272829446,: It's hard to read this story and not conclude one thing: The Trump Administration failed the American people.
1244402354348331009,: Today the number of Americans who have died from coronavirus will surpass the number of people that died during the attack on P…
1244402354255953920,"Wait, Jake? From CNN? Watch: Jake Tapper Calls Out NYC Mayor Who is Trying to Blame Trump for Coronavirus Crisis in…"
1244402354356654081,: This is a long shot but my elderly Grandma is on her own in Liverpool isolating and she is struggling to get her onlin…
1244402354486685703,: “I Want You” Mizz Montana …
1244402354436349952,": After talking about his coronavirus ratings bonanza, Donald Trump says he can’t wait to find out what happenes on The Ba…"
1244402357921648640,": Any bets halal butchers will be allowed to open, but only allowed to sell to local people? What's the bet that many cu…"
1244402357862944770,: We have colleagues who have died.
1244402357842186242,"They will just unrail all the railways in Nigeria, and we go still owe them."
1244402357892505601,: Everyone needs to stop thinking COVID19 numbers today are today’s numbers. They’re not. They reflect: a) transmission be…
1244402358110609408,: Thanks to for passing me the microphone &amp; letting me ask my second question. I asked: Which health professionals…
1244402358081200129,: Chinese scientists have developed a new weapon to combat the . They say they have found a nanomaterial tha…
1244402358005661698,: He did not. He was talking about best and worst case scenario models. The media is terrible.
1244402358034915328,: It's hard to read this story and not conclude one thing: The Trump Administration failed the American people.
1244402358232199171,: Three things we MUST all do when this pandemic is history: ) Only vote for parties committed to properly fundi…
1244402358244847616,Can you tell me what the effect of Hydrochlorquine is on the h…
1244402358173544450,": Paul doesn’t understand that we have the highest confirmed cases because we have the most testing, the most accurate testi…"
1244402358374653953,: Question for and : Is this an acceptable way for social distancing during …
1244402358303555589,: million babies killed by abortion in Media blackout on all Undocumented number of children ritualistically…
1244402358299344901,: Source tells more Kennedy Center layoffs coming this week
1244402358496440325,: The first US death from the coronavirus was February . The th death was Thursday. The th death was today.
1244402358370459649,: Trudeau urges people to volunteer while he hides in safety...This is whats leading Canada!
1244402358462877698,": This lockdown affects all our residents. The only exemptions are healthcare related businesses; food processing, distribu…"
1244402358290919425,: President Trump is now lashing out at who literally read his comments back to him about wanting to be appreciated b…
1244402358576123904,: LATEST: Italy reports a second straight daily decline in the number of deaths from coronavirus
1244402358681034755,": The lockdown makes me so relieved. It's not the end, but it's an incredibly important necessity."
1244402358613925888,": March : Boris Johnson addresses the nation. He says ""I must level with the British public: many more families a…"
1244402358605557760,: Our response to this will shape the for decades to come. …
1244402358664269827,: Live Nation and AEG are planning to pause all concert tours due to Coronavirus. They will re-evaluate the situation at the…
1244402358714499076,": detainees at Cook County jail have now tested positive for COVID19. On Monday, it was . In addition, Sheriff staff me…"
1244402358697721858,: For anyone having a difficult time during this lockdown 🤍
1244402358618066945,": So this happened twice today, with and : Reporters read Trump quote back to him, Trump denies and attacks.…"
1244402358563614720,: Fox is right to be concerned. Very concerned. This could be a legal bloodbath. Discovery will undoubtedly show that its per…
1244402358601297921,: nigga tried to say epidemic and jus gave up LMAOOOO
1244402358756532224,Russia claims it has the drug to treat coronavirus - ARY NEWS via
1244402358882369537,: So how can I stay at home when I cant work from home? I dont work in an essential job but it's not restricted…
1244402358760718337,": I'm no epidemiologist, but what makes me trust the alarmists is that so far the alarmists have been proven to be right. …"
1244402362136977408,: Confirmed cases outside China for March
1244402362128752640,"Sounds quite nice tbh, hope you guys enjoy! Just another reason to keep finger crossed about lockdown being lifted"
1244402362053165057,: Corporate-run health insurance isn't about saving lives. It's about making as much money as possible. With Medicare for…
1244402362208399363,": As a front line healthcare worker who has rearranged my family for their safety, I think should have to answer…"
1244402362040672258,Check out my latest article: System thinking and corona virus. Who can starts them? Who can continue them?…
1244402362262769668,: “President Trump is a ratings hit. Since reviving the daily White House briefing Mr. Trump and his coronavirus updates…
1244402362011262976,: nigga tried to say epidemic and jus gave up LMAOOOO
1244402362208456705,": Fuck it, mask on."
1244402362292330498,": An African with Coronavirus in ITALIA had been abandoned in the hospital corridor. The nurse tells him, and repeats to him s…"
1244402362317332480,: Last month Trump said the cases of coronavirus would quickly drop down to zero. Today Trump says anything less than .…
1244402362317336577,: What You May Have Missed Because Of Corona virus News
1244402362216783873,": Our VP is a calm, strong leader! He’s doing exactly what a VP should. He’s running day-to-day on Coronavirus Task Forc…"
1244402362254594048,": True leadership. ""Columbia Sportswear CEO Tim Boyle cuts own salary to $10K, retail employees receive regular pay"" https…"
1244402362346876930,: Palestinians in Gaza already faced hardship under a blockade. Now they're dealing with the coronavirus. My Senate colleagu…
1244402360920637441,Support Tyler by signing “Why You Must Act Now” and I’ll deliver a copy to your officials too:…
1244402362162139136,: Thank you! This inspired us to do the math and donate the same percentage of our wealth. My husband and I are do…
1244402362367737863,": ABC: You told CNBC a month ago that the coronavirus was ""contained."" Why should people trust you? LARRY KUDLOW: ""Look, I'm as…"
1244402362434768899,: If there is a “stay at home order”......Why is she out?
1244402362472714242,": The enduring images of are of protest — from Hong Kong to Khartoum, across the Middle East and through much of Latin Americ…"
1244402362447527941,": America's response to the coronavirus is the worst in the world, which is shocking and has a lot to do with a leader who i…"
1244402362686615552,: BREAKING: President Trump extends federal guidelines for social distancing through April to help slow the spread of the coronav…
1244402362653052930,What can one say about our team leader mikey boy Pence ? His faked insincerity is worse that…
1244402362753703936,": The number one killer in America is Heart disease. ,002 people a day. Did you know that if you die from heart disease…"
1244402362820820992,: Netherlands said the masks didn't meet their 'quality norms'. Netherlands had recently bought million masks from China to…
1244402362946650112,: This is the best quarantine ever🤗️️🦄sending you rays of sunshine and good energy️🤗 stay safe everyone …
1244402362963410944,": My mother and I tested positive for COVID-19 (Coronavirus) last week, and I want to tell you all about my symptoms. I will tell…"
1244402362954981377,: Boris Johnson was briefed about Coronavirus in December . His first Cobra meeting was on nd March . No actions…
1244402362963374080,: Update on patients treated w/ HCQ + AZ at the Méditerranée Infection Hospital in France: COVID-19 patients NOT treated…
1244402363005198336,: nigga tried to say epidemic and jus gave up LMAOOOO
1244402362963263488,": Give it a couple of weeks, the dinasours are making a comeback."
1244402363143684096,: Thanks to for passing me the microphone &amp; letting me ask my second question. I asked: Which health professionals…
1244402366172069894,: Donald Trump's day so far: - Brags about his press conference ratings - Berserk attack on Yamiche Alcindor - Accuses NYC…
1244402366364999683,: lockdown till JUNE?????? i can’t breathe. i need air. i’m claustrophobic Darren
1244402366385815552,": Maharashtra: RSS workers distribute food packets &amp; grocery items to the needy in Nagpur, amid countrywide lockdown in wake of …"
1244402366276726784,Time for the weekly re-sharing of this article....
1244402366482280448,": COVID mythbusting: Part Myth: Coronavirus is airborne. Wrong: It’s a droplet infection, requiring close contact. T…"
1244402366373335041,": WHO in January: The coronavirus is not contagious WHO in March: ""The time to act was actually ... two months ago"" https:…"
1244402366553575426,: Continued visitation surges state parks yesterday have resulted in the closing of vehicle access ALL state parks.…
1244402366511607808,": While doctors, nurses, and first responders are getting the coronavirus at an alarming rate, Trump claimed that they don’…"
1244402366369030144,This elains their degree turnaround. have started posting criticism of…
1244402366578819072,": The number one killer in America is Heart disease. ,002 people a day. Did you know that if you die from heart disease…"
1244402366775992321,": My Dad, who has been battling Multiple Myeloma, was just brought to the hospital with a fever of to be tested for Co…"
1244402366872530947,": After a slow start, America's coronavirus testing is now among the best in the world. We are testing over k people…"
1244402366717333509,: : Japanese TV films droplets during a discussion between two individuals &amp; therefore the probable contagion of the…
1244402366226616323,": ,900 Liberty University students came back last week after spring break. About left &amp; now about are reported t…"
1244402366775885824,": I dropped my phone out a -story window and it smashed to pieces and stopped working, eing that it really wasn’t as s…"
1244402366880845825,: Great job by Coney Island's Stephon Marbury. The ex-Knick said in an interview with the NY Post that he has arranged to help…
1244402366927036423,: lockdown till JUNE?????? i can’t breathe. i need air. i’m claustrophobic Darren
1244402366956417025,": While some choose to criticize, I know , , and all of the members of the corona virus task force are wo…"
1244402366960603136,: Spreading through the world taking zero prisoners prayers for the families who have lost loved ones and friends…
1244402366972956678,": The CEO of pharmaceutical giant Novartis just said this: ""Pre-clinical studies in animals, as well as the first data fr…"
1244402367123976192,: BREAKING: President Trump extends federal guidelines for social distancing through April to help slow the spread of the coronav…
1244402367170256898,damn girl are you the corona death rate? cuz i've been starring at you all night in disbelief 🥵
1244402367069597697,": Microsoft, MIT, Carnegie Mellon and Princeton formed a new research consortium to tackle big soci…"
1244402367065239552,": Cool, can we get some legal action going against , , , and ...who all did the exact…"
1244402367145091073,: Any graph with country-by-country coronavirus stats should have an asterisk next to China's name
1244402367212199937,": President Trump has extended the country's ""social distancing"" guidelines to April . U.S. cases of have surpass…"
1244402367275184130,": While some choose to criticize, I know , , and all of the members of the corona virus task force are wo…"
1244402367161909259,Ineffective. It’s nothing more than him holding a damn rally. Get him the fuck off tv.
1244402367203807235,": Today, Donald Trump has tweeted about: -His TV ratings. -His poll numbers. -The ""lamestream"" media. -Harry and Meghan.…"
1244402370383151104,: Another reminder of why Biden is not the right guy to take on Trump.
1244402370513174528,When should I wear a face mask? Mixed messaging abounds
1244402370307657730,": Can someone remind me what Pelosi &amp; Dems were focused on when the Coronavirus pandemic began? Oh that's right, % of…"
1244402370538168321,": This is what you are to him, Americans. An audience. Not his constituents. Not the people who hired him. Not even hum…"
1244402370563526657,"So this is so serious and super deadly we need to go home from work, panic buy groceries, and stop dri…"
1244402370605453312,": ""...I've been talking to Fox insiders over the last few days, there's a real concern inside the network that their early…"
1244402370601246720,": Today is suppose to be and my wedding, but due to corona virus, we have to delay it. And because of the tra…"
1244402370672459776,right like ...
1244402370781511681,: Trump saying he spoke to Wolfgang Puck during today's coronavirus press conference just shows that he is not acting as…
1244402370802524161,: What's worse than hoarding? Exactly what we said! Trump implies that Deep State [De Blasio &amp; Cuomo] are actively fulfill…
1244402370798333953,": Singer-songwriter John Prine is in critical condition after apparently contracting coronavirus, his family says. https://…"
1244402370907422725,": While some choose to criticize, I know , , and all of the members of the corona virus task force are wo…"
1244402370861076482,: Gotta pay them tithes. Idiots.
1244402371033268224,: Tonight's White House press briefing: Coronavirus and social distancing guidelines are being extended nationwide through…
1244402371016511489,: Thanks to for passing me the microphone &amp; letting me ask my second question. I asked: Which health professionals…
1244402371146526722,": Ok fans the moment you have waited for his finally here, thanks to everyone who sent in videos, hope this makes you…"
1244402371263938560,: Thanks to for passing me the microphone &amp; letting me ask my second question. I asked: Which health professionals…
1244402371318255617,": Singapore donates ,000 test kits to the Philippines"
1244402371263959041,: Something doesn’t add up. The global panic and extreme action seem massively disproportionate to what we know about …
